	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
14	-0.499038	-2.8108904e-07	-1.2393492e-09	-2.1533243e-09	-6.9595076e-11	2.9885409e-09	7.1106276e-07	1.4793623000000002e-10	2.4148949e-10
15	-0.499038	-2.8108904e-07	-1.2393492e-09	-2.1533243e-09	-6.9595076e-11	2.9885409e-09	7.1106276e-07	1.4793623000000002e-10	2.4148949e-10
16	0.00024450938999999997	0.03971081	-0.0019480338000000001	-0.0060712255	-0.00022830618999999998	-0.91493403	-1.0	0.018346635	0.022732401
17	0.00024450938999999997	0.03971081	-0.0019480338000000001	-0.0060712255	-0.00022830618999999998	-0.91493403	-1.0	0.018346635	0.022732401
18	0.00024450938999999997	0.03971081	-0.0019480338000000001	-0.0060712255	-0.00022830618999999998	-0.91493403	-1.0	0.018346635	0.022732401
19	0.00024450938999999997	0.03971081	-0.0019480338000000001	-0.0060712255	-0.00022830618999999998	-0.91493403	-1.0	0.018346635	0.022732401
20	0.00024450938999999997	0.03971081	-0.0019480338000000001	-0.0060712255	-0.00022830618999999998	-0.91493403	-1.0	0.018346635	0.022732401
21	0.00024450938999999997	0.03971081	-0.0019480338000000001	-0.0060712255	-0.00022830618999999998	-0.91493403	-1.0	0.018346635	0.022732401
22	0.056687684	3.0246892999999995e-08	-0.49654053	1.7062293e-10	2.5156133e-10	0.0056963644999999995	0.011437072	-1.4902015e-06	5.0415729000000005e-06
23	0.056687684	3.0246892999999995e-08	-0.49654053	1.7062293e-10	2.5156133e-10	0.0056963644999999995	0.011437072	-1.4902015e-06	5.0415729000000005e-06
24	0.056687684	3.0246892999999995e-08	-0.49654053	1.7062293e-10	2.5156133e-10	0.0056963644999999995	0.011437072	-1.4902015e-06	5.0415729000000005e-06
25	0.056687684	3.0246892999999995e-08	-0.49654053	1.7062293e-10	2.5156133e-10	0.0056963644999999995	0.011437072	-1.4902015e-06	5.0415729000000005e-06
26	0.056687684	3.0246892999999995e-08	-0.49654053	1.7062293e-10	2.5156133e-10	0.0056963644999999995	0.011437072	-1.4902015e-06	5.0415729000000005e-06
27	-2.646975e-07	-1.501597e-13	2.5707794e-15	-0.49607879	1.0060367e-07	-0.88913073	0.17845886	-0.0008015235	-0.0028339239000000002
28	-2.646975e-07	-1.501597e-13	2.5707794e-15	-0.49607879	1.0060367e-07	-0.88913073	0.17845886	-0.0008015235	-0.0028339239000000002
29	-2.646975e-07	-1.501597e-13	2.5707794e-15	-0.49607879	1.0060367e-07	-0.88913073	0.17845886	-0.0008015235	-0.0028339239000000002
30	-2.646975e-07	-1.501597e-13	2.5707794e-15	-0.49607879	1.0060367e-07	-0.88913073	0.17845886	-0.0008015235	-0.0028339239000000002
31	0.42295359	2.3386822e-07	1.2761582e-09	-0.0012012689	-0.49791148	1474623.0	1.0913688999999998	-0.021504508	2243.2631
32	0.42295359	2.3386822e-07	1.2761582e-09	-0.0012012689	-0.49791148	1474623.0	1.0913688999999998	-0.021504508	2243.2631
33	0.42295359	2.3386822e-07	1.2761582e-09	-0.0012012689	-0.49791148	1474623.0	1.0913688999999998	-0.021504508	2243.2631
34	1.2853633e-07	7.2043833e-14	2.2035252e-15	1.3540382000000002e-07	1.7734521999999999e-06	0.0012138048	1.4617162000000001	-0.011858694	-0.015795286000000002
35	1.2853633e-07	7.2043833e-14	2.2035252e-15	1.3540382000000002e-07	1.7734521999999999e-06	0.0012138048	1.4617162000000001	-0.011858694	-0.015795286000000002
36	1.5403844e-10	1.9693075e-15	1.6526439e-15	3.1296314e-10	4.6309723e-09	6.8484065e-12	0.12508732	-0.69971222	-0.71767237
